2018-04-28T13:54:32.323+0800 I CONTROL  [initandlisten] **          server with --bind_ip 127.0.0.1 to disable this warning.
2018-04-28T13:54:32.323+0800 I CONTROL  [initandlisten] 
2018-04-28T13:54:32.392+0800 I FTDC     [initandlisten] Initializing full-time diagnostic data capture with directory '/Users/sunxiuguo/WxMiniPrograms/DataAnalysis/data/mongodb/diagnostic.data'
2018-04-28T13:54:32.403+0800 I NETWORK  [initandlisten] waiting for connections on port 27017
2018-04-28T13:54:33.031+0800 I FTDC     [ftdc] Unclean full-time diagnostic data capture shutdown detected, found interim file, some metrics may have been lost. OK
2018-04-28T13:54:37.261+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:49600 #1 (1 connection now open)
2018-04-28T13:54:37.262+0800 I NETWORK  [conn1] received client metadata from 127.0.0.1:49600 conn: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.6.3" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "17.5.0" } }
2018-04-28T13:58:56.566+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:49744 #2 (2 connections now open)
2018-04-28T13:58:56.586+0800 I NETWORK  [conn2] received client metadata from 127.0.0.1:49744 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T13:58:56.644+0800 I NETWORK  [conn2] end connection 127.0.0.1:49744 (1 connection now open)
2018-04-28T14:00:31.617+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:49790 #3 (2 connections now open)
2018-04-28T14:00:31.618+0800 I NETWORK  [conn3] received client metadata from 127.0.0.1:49790 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T14:00:31.624+0800 I NETWORK  [conn3] end connection 127.0.0.1:49790 (1 connection now open)
2018-04-28T14:00:34.718+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:49798 #4 (2 connections now open)
2018-04-28T14:00:34.719+0800 I NETWORK  [conn4] received client metadata from 127.0.0.1:49798 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T14:00:34.725+0800 I NETWORK  [conn4] end connection 127.0.0.1:49798 (1 connection now open)
2018-04-28T14:00:47.712+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:49811 #5 (2 connections now open)
2018-04-28T14:00:47.713+0800 I NETWORK  [conn5] received client metadata from 127.0.0.1:49811 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T14:00:47.718+0800 I NETWORK  [conn5] end connection 127.0.0.1:49811 (1 connection now open)
2018-04-28T14:02:44.021+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:49855 #6 (2 connections now open)
2018-04-28T14:02:44.023+0800 I NETWORK  [conn6] received client metadata from 127.0.0.1:49855 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T14:02:44.032+0800 I NETWORK  [conn6] end connection 127.0.0.1:49855 (1 connection now open)
2018-04-28T14:02:56.359+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:49864 #7 (2 connections now open)
2018-04-28T14:02:56.360+0800 I NETWORK  [conn7] received client metadata from 127.0.0.1:49864 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T14:02:56.366+0800 I NETWORK  [conn7] end connection 127.0.0.1:49864 (1 connection now open)
2018-04-28T14:06:05.818+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:49932 #8 (2 connections now open)
2018-04-28T14:06:05.821+0800 I NETWORK  [conn8] received client metadata from 127.0.0.1:49932 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T14:06:05.827+0800 I NETWORK  [conn8] end connection 127.0.0.1:49932 (1 connection now open)
2018-04-28T14:06:12.065+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:49943 #9 (2 connections now open)
2018-04-28T14:06:12.066+0800 I NETWORK  [conn9] received client metadata from 127.0.0.1:49943 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T14:06:12.070+0800 I NETWORK  [conn9] end connection 127.0.0.1:49943 (1 connection now open)
2018-04-28T14:06:36.610+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:49956 #10 (2 connections now open)
2018-04-28T14:06:36.611+0800 I NETWORK  [conn10] received client metadata from 127.0.0.1:49956 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T14:06:36.616+0800 I NETWORK  [conn10] end connection 127.0.0.1:49956 (1 connection now open)
2018-04-28T14:30:21.243+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:50726 #11 (2 connections now open)
2018-04-28T14:30:21.249+0800 I NETWORK  [conn11] received client metadata from 127.0.0.1:50726 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T14:30:21.254+0800 I NETWORK  [conn11] end connection 127.0.0.1:50726 (1 connection now open)
2018-04-28T14:31:19.885+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:50743 #12 (2 connections now open)
2018-04-28T14:31:19.887+0800 I NETWORK  [conn12] received client metadata from 127.0.0.1:50743 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T14:31:19.894+0800 I NETWORK  [conn12] end connection 127.0.0.1:50743 (1 connection now open)
2018-04-28T14:48:53.019+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51294 #13 (2 connections now open)
2018-04-28T14:48:53.020+0800 I NETWORK  [conn13] received client metadata from 127.0.0.1:51294 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T14:48:53.025+0800 I NETWORK  [conn13] end connection 127.0.0.1:51294 (1 connection now open)
2018-04-28T14:49:41.131+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51310 #14 (2 connections now open)
2018-04-28T14:49:41.133+0800 I NETWORK  [conn14] received client metadata from 127.0.0.1:51310 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T14:49:41.138+0800 I NETWORK  [conn14] end connection 127.0.0.1:51310 (1 connection now open)
2018-04-28T14:50:22.380+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51328 #15 (2 connections now open)
2018-04-28T14:50:22.383+0800 I NETWORK  [conn15] received client metadata from 127.0.0.1:51328 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T14:50:22.388+0800 I NETWORK  [conn15] end connection 127.0.0.1:51328 (1 connection now open)
2018-04-28T14:58:47.884+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51537 #16 (2 connections now open)
2018-04-28T14:58:47.884+0800 I NETWORK  [conn16] received client metadata from 127.0.0.1:51537 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T14:58:47.891+0800 I NETWORK  [conn16] end connection 127.0.0.1:51537 (1 connection now open)
2018-04-28T14:58:56.909+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:51548 #17 (2 connections now open)
2018-04-28T14:58:56.909+0800 I NETWORK  [conn17] received client metadata from 127.0.0.1:51548 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T14:58:56.914+0800 I NETWORK  [conn17] end connection 127.0.0.1:51548 (1 connection now open)
2018-04-28T15:26:16.464+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:52168 #18 (2 connections now open)
2018-04-28T15:26:16.469+0800 I NETWORK  [conn18] received client metadata from 127.0.0.1:52168 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T15:26:16.485+0800 I NETWORK  [conn18] end connection 127.0.0.1:52168 (1 connection now open)
2018-04-28T15:28:39.968+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:52287 #19 (2 connections now open)
2018-04-28T15:28:39.970+0800 I NETWORK  [conn19] received client metadata from 127.0.0.1:52287 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T15:28:39.985+0800 I NETWORK  [conn19] end connection 127.0.0.1:52287 (1 connection now open)
2018-04-28T15:28:42.861+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:52297 #20 (2 connections now open)
2018-04-28T15:28:42.862+0800 I NETWORK  [conn20] received client metadata from 127.0.0.1:52297 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T15:28:42.866+0800 I NETWORK  [conn20] end connection 127.0.0.1:52297 (1 connection now open)
2018-04-28T15:28:47.654+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:52306 #21 (2 connections now open)
2018-04-28T15:28:47.668+0800 I NETWORK  [conn21] received client metadata from 127.0.0.1:52306 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T15:28:47.680+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:52307 #22 (3 connections now open)
2018-04-28T15:28:47.680+0800 I NETWORK  [conn22] received client metadata from 127.0.0.1:52307 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T15:28:47.683+0800 I NETWORK  [conn21] end connection 127.0.0.1:52306 (2 connections now open)
2018-04-28T15:28:47.689+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:52308 #23 (3 connections now open)
2018-04-28T15:28:47.690+0800 I NETWORK  [conn23] received client metadata from 127.0.0.1:52308 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T15:28:47.691+0800 I NETWORK  [conn22] end connection 127.0.0.1:52307 (2 connections now open)
2018-04-28T15:28:47.696+0800 I NETWORK  [conn23] end connection 127.0.0.1:52308 (1 connection now open)
2018-04-28T15:28:51.410+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:52313 #24 (2 connections now open)
2018-04-28T15:28:51.411+0800 I NETWORK  [conn24] received client metadata from 127.0.0.1:52313 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T15:28:51.423+0800 I NETWORK  [conn24] end connection 127.0.0.1:52313 (1 connection now open)
2018-04-28T15:29:37.187+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:52480 #25 (2 connections now open)
2018-04-28T15:29:37.190+0800 I NETWORK  [conn25] received client metadata from 127.0.0.1:52480 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T15:29:37.204+0800 I NETWORK  [conn25] end connection 127.0.0.1:52480 (1 connection now open)
2018-04-28T15:29:40.758+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:52501 #26 (2 connections now open)
2018-04-28T15:29:40.758+0800 I NETWORK  [conn26] received client metadata from 127.0.0.1:52501 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T15:29:40.762+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:52502 #27 (3 connections now open)
2018-04-28T15:29:40.763+0800 I NETWORK  [conn27] received client metadata from 127.0.0.1:52502 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T15:29:40.767+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:52503 #28 (4 connections now open)
2018-04-28T15:29:40.767+0800 I NETWORK  [conn26] end connection 127.0.0.1:52501 (3 connections now open)
2018-04-28T15:29:40.767+0800 I NETWORK  [conn28] received client metadata from 127.0.0.1:52503 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T15:29:40.768+0800 I NETWORK  [conn27] end connection 127.0.0.1:52502 (2 connections now open)
2018-04-28T15:29:40.770+0800 I NETWORK  [conn28] end connection 127.0.0.1:52503 (1 connection now open)
2018-04-28T15:29:45.344+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:52525 #29 (2 connections now open)
2018-04-28T15:29:45.345+0800 I NETWORK  [conn29] received client metadata from 127.0.0.1:52525 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T15:29:45.352+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:52526 #30 (3 connections now open)
2018-04-28T15:29:45.359+0800 I NETWORK  [conn30] received client metadata from 127.0.0.1:52526 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T15:29:45.360+0800 I NETWORK  [conn29] end connection 127.0.0.1:52525 (2 connections now open)
2018-04-28T15:29:45.375+0800 I NETWORK  [conn30] end connection 127.0.0.1:52526 (1 connection now open)
2018-04-28T15:30:35.221+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:52744 #31 (2 connections now open)
2018-04-28T15:30:35.226+0800 I NETWORK  [conn31] received client metadata from 127.0.0.1:52744 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T15:30:35.232+0800 I NETWORK  [conn31] end connection 127.0.0.1:52744 (1 connection now open)
2018-04-28T15:32:26.801+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:53264 #32 (2 connections now open)
2018-04-28T15:32:26.806+0800 I NETWORK  [conn32] received client metadata from 127.0.0.1:53264 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T15:32:26.812+0800 I NETWORK  [conn32] end connection 127.0.0.1:53264 (1 connection now open)
2018-04-28T15:32:46.512+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:53365 #33 (2 connections now open)
2018-04-28T15:32:46.512+0800 I NETWORK  [conn33] received client metadata from 127.0.0.1:53365 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T15:32:46.521+0800 I NETWORK  [conn33] end connection 127.0.0.1:53365 (1 connection now open)
2018-04-28T15:33:11.476+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:53479 #34 (2 connections now open)
2018-04-28T15:33:11.481+0800 I NETWORK  [conn34] received client metadata from 127.0.0.1:53479 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T15:33:11.486+0800 I NETWORK  [conn34] end connection 127.0.0.1:53479 (1 connection now open)
2018-04-28T16:05:31.138+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:61665 #35 (2 connections now open)
2018-04-28T16:05:31.149+0800 I NETWORK  [conn35] received client metadata from 127.0.0.1:61665 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T16:05:31.167+0800 I NETWORK  [conn35] end connection 127.0.0.1:61665 (1 connection now open)
2018-04-28T16:09:11.992+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:62726 #36 (2 connections now open)
2018-04-28T16:09:11.995+0800 I NETWORK  [conn36] received client metadata from 127.0.0.1:62726 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T16:09:12.003+0800 I NETWORK  [conn36] end connection 127.0.0.1:62726 (1 connection now open)
2018-04-28T16:10:57.816+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:63168 #37 (2 connections now open)
2018-04-28T16:10:57.816+0800 I NETWORK  [conn37] received client metadata from 127.0.0.1:63168 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T16:10:57.820+0800 I NETWORK  [conn37] end connection 127.0.0.1:63168 (1 connection now open)
2018-04-28T16:15:31.852+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:64208 #38 (2 connections now open)
2018-04-28T16:15:31.858+0800 I NETWORK  [conn38] received client metadata from 127.0.0.1:64208 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T16:15:31.862+0800 I NETWORK  [conn38] end connection 127.0.0.1:64208 (1 connection now open)
2018-04-28T16:15:46.599+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:64286 #39 (2 connections now open)
2018-04-28T16:15:46.600+0800 I NETWORK  [conn39] received client metadata from 127.0.0.1:64286 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T16:15:46.619+0800 I NETWORK  [conn39] end connection 127.0.0.1:64286 (1 connection now open)
2018-04-28T16:16:30.913+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:64584 #40 (2 connections now open)
2018-04-28T16:16:30.919+0800 I NETWORK  [conn40] received client metadata from 127.0.0.1:64584 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T16:16:30.935+0800 I NETWORK  [conn40] end connection 127.0.0.1:64584 (1 connection now open)
2018-04-28T16:16:34.779+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:64605 #41 (2 connections now open)
2018-04-28T16:16:34.780+0800 I NETWORK  [conn41] received client metadata from 127.0.0.1:64605 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T16:16:34.787+0800 I NETWORK  [conn41] end connection 127.0.0.1:64605 (1 connection now open)
2018-04-28T16:21:49.279+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:49442 #42 (2 connections now open)
2018-04-28T16:21:49.284+0800 I NETWORK  [conn42] received client metadata from 127.0.0.1:49442 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T16:21:49.300+0800 I NETWORK  [conn42] end connection 127.0.0.1:49442 (1 connection now open)
2018-04-28T16:21:52.457+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:49458 #43 (2 connections now open)
2018-04-28T16:21:52.458+0800 I NETWORK  [conn43] received client metadata from 127.0.0.1:49458 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T16:21:52.467+0800 I NETWORK  [conn43] end connection 127.0.0.1:49458 (1 connection now open)
2018-04-28T17:16:44.800+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:57530 #44 (2 connections now open)
2018-04-28T17:16:44.805+0800 I NETWORK  [conn44] received client metadata from 127.0.0.1:57530 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T17:16:44.837+0800 I NETWORK  [conn44] end connection 127.0.0.1:57530 (1 connection now open)
2018-04-28T17:17:01.662+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:57610 #45 (2 connections now open)
2018-04-28T17:17:01.668+0800 I NETWORK  [conn45] received client metadata from 127.0.0.1:57610 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T17:17:01.675+0800 I NETWORK  [conn45] end connection 127.0.0.1:57610 (1 connection now open)
2018-04-28T17:20:18.059+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:58509 #46 (2 connections now open)
2018-04-28T17:20:18.063+0800 I NETWORK  [conn46] received client metadata from 127.0.0.1:58509 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T17:20:18.078+0800 I NETWORK  [conn46] end connection 127.0.0.1:58509 (1 connection now open)
2018-04-28T17:20:22.024+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:58530 #47 (2 connections now open)
2018-04-28T17:20:22.024+0800 I NETWORK  [conn47] received client metadata from 127.0.0.1:58530 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T17:20:22.039+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:58531 #48 (3 connections now open)
2018-04-28T17:20:22.039+0800 I NETWORK  [conn48] received client metadata from 127.0.0.1:58531 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T17:20:22.040+0800 I NETWORK  [conn47] end connection 127.0.0.1:58530 (2 connections now open)
2018-04-28T17:20:22.043+0800 I NETWORK  [conn48] end connection 127.0.0.1:58531 (1 connection now open)
2018-04-28T17:20:35.836+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:58600 #49 (2 connections now open)
2018-04-28T17:20:35.837+0800 I NETWORK  [conn49] received client metadata from 127.0.0.1:58600 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T17:20:35.840+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:58601 #50 (3 connections now open)
2018-04-28T17:20:35.841+0800 I NETWORK  [conn50] received client metadata from 127.0.0.1:58601 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T17:20:35.841+0800 I NETWORK  [conn49] end connection 127.0.0.1:58600 (2 connections now open)
2018-04-28T17:20:35.844+0800 I NETWORK  [conn50] end connection 127.0.0.1:58601 (1 connection now open)
2018-04-28T17:20:36.590+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:58609 #51 (2 connections now open)
2018-04-28T17:20:36.591+0800 I NETWORK  [conn51] received client metadata from 127.0.0.1:58609 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T17:20:36.593+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:58610 #52 (3 connections now open)
2018-04-28T17:20:36.594+0800 I NETWORK  [conn52] received client metadata from 127.0.0.1:58610 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T17:20:36.595+0800 I NETWORK  [conn51] end connection 127.0.0.1:58609 (2 connections now open)
2018-04-28T17:20:36.598+0800 I NETWORK  [conn52] end connection 127.0.0.1:58610 (1 connection now open)
2018-04-28T17:20:37.447+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:58619 #53 (2 connections now open)
2018-04-28T17:20:37.459+0800 I NETWORK  [conn53] received client metadata from 127.0.0.1:58619 conn: { driver: { name: "nodejs", version: "3.0.7" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "17.5.0" }, platform: "Node.js v10.0.0, LE, mongodb-core: 3.0.7" }
2018-04-28T17:20:37.471+0800 I NETWORK  [listener] connection accepted from 127.0.0.1:58620 #54 (3 connections now open)
